image_path,img_index,char_index,char_label,char_box_x1,char_box_y1,char_box_x2,char_box_y2,points_json
./manual_dot_image/images\dot_font_random_69.png,68,2,7,520,40,720,320,"[[520, 40], [560, 40], [600, 40], [640, 40], [680, 40], [680, 80], [640, 120], [600, 160], [560, 200], [560, 240], [560, 280]]"
./manual_dot_image/images\dot_font_random_69.png,68,3,7,760,40,960,320,"[[760, 40], [800, 40], [840, 40], [880, 40], [920, 40], [920, 80], [880, 120], [840, 160], [800, 200], [800, 240], [800, 280]]"
./manual_dot_image/images\dot_font_random_69.png,68,4,6,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1000, 120], [1040, 120], [1080, 120], [1120, 120], [1000, 160], [1160, 160], [1000, 200], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_69.png,68,5,0,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1360, 120], [1400, 120], [1240, 160], [1320, 160], [1400, 160], [1240, 200], [1280, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_70.png,69,0,0,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [40, 120], [160, 120], [200, 120], [40, 160], [120, 160], [200, 160], [40, 200], [80, 200], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_70.png,69,1,A,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [440, 120], [280, 160], [320, 160], [360, 160], [400, 160], [440, 160], [280, 200], [440, 200], [280, 240], [440, 240], [280, 280], [440, 280]]"
./manual_dot_image/images\dot_font_random_70.png,69,2,0,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [520, 120], [640, 120], [680, 120], [520, 160], [600, 160], [680, 160], [520, 200], [560, 200], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_70.png,69,3,3,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [920, 120], [840, 160], [880, 160], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_70.png,69,4,8,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1160, 120], [1040, 160], [1080, 160], [1120, 160], [1000, 200], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_70.png,69,5,A,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1400, 120], [1240, 160], [1280, 160], [1320, 160], [1360, 160], [1400, 160], [1240, 200], [1400, 200], [1240, 240], [1400, 240], [1240, 280], [1400, 280]]"
./manual_dot_image/images\dot_font_random_71.png,70,0,2,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [200, 120], [160, 160], [120, 200], [80, 240], [40, 280], [80, 280], [120, 280], [160, 280], [200, 280]]"
./manual_dot_image/images\dot_font_random_71.png,70,1,5,280,40,480,320,"[[280, 40], [320, 40], [360, 40], [400, 40], [440, 40], [280, 80], [280, 120], [320, 120], [360, 120], [400, 120], [440, 160], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_71.png,70,2,0,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [520, 120], [640, 120], [680, 120], [520, 160], [600, 160], [680, 160], [520, 200], [560, 200], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_71.png,70,3,6,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [760, 120], [800, 120], [840, 120], [880, 120], [760, 160], [920, 160], [760, 200], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_71.png,70,4,3,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1160, 120], [1080, 160], [1120, 160], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_71.png,70,5,0,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1360, 120], [1400, 120], [1240, 160], [1320, 160], [1400, 160], [1240, 200], [1280, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_72.png,71,0,5,40,40,240,320,"[[40, 40], [80, 40], [120, 40], [160, 40], [200, 40], [40, 80], [40, 120], [80, 120], [120, 120], [160, 120], [200, 160], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_72.png,71,1,A,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [440, 120], [280, 160], [320, 160], [360, 160], [400, 160], [440, 160], [280, 200], [440, 200], [280, 240], [440, 240], [280, 280], [440, 280]]"
./manual_dot_image/images\dot_font_random_72.png,71,2,7,520,40,720,320,"[[520, 40], [560, 40], [600, 40], [640, 40], [680, 40], [680, 80], [640, 120], [600, 160], [560, 200], [560, 240], [560, 280]]"
./manual_dot_image/images\dot_font_random_72.png,71,3,7,760,40,960,320,"[[760, 40], [800, 40], [840, 40], [880, 40], [920, 40], [920, 80], [880, 120], [840, 160], [800, 200], [800, 240], [800, 280]]"
./manual_dot_image/images\dot_font_random_72.png,71,4,Y,1000,40,1200,320,"[[1000, 40], [1160, 40], [1000, 80], [1160, 80], [1040, 120], [1120, 120], [1080, 160], [1080, 200], [1080, 240], [1080, 280]]"
./manual_dot_image/images\dot_font_random_72.png,71,5,3,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1400, 120], [1320, 160], [1360, 160], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_73.png,72,0,0,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [40, 120], [160, 120], [200, 120], [40, 160], [120, 160], [200, 160], [40, 200], [80, 200], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_73.png,72,1,9,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [440, 120], [320, 160], [360, 160], [400, 160], [440, 160], [440, 200], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_73.png,72,2,4,520,40,720,320,"[[640, 40], [600, 80], [640, 80], [560, 120], [640, 120], [520, 160], [640, 160], [520, 200], [560, 200], [600, 200], [640, 200], [680, 200], [640, 240], [640, 280]]"
./manual_dot_image/images\dot_font_random_73.png,72,3,A,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [760, 120], [920, 120], [760, 160], [800, 160], [840, 160], [880, 160], [920, 160], [760, 200], [920, 200], [760, 240], [920, 240], [760, 280], [920, 280]]"
./manual_dot_image/images\dot_font_random_73.png,72,4,0,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1120, 120], [1160, 120], [1000, 160], [1080, 160], [1160, 160], [1000, 200], [1040, 200], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_73.png,72,5,8,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1400, 120], [1280, 160], [1320, 160], [1360, 160], [1240, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_74.png,73,0,3,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [200, 120], [120, 160], [160, 160], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_74.png,73,1,7,280,40,480,320,"[[280, 40], [320, 40], [360, 40], [400, 40], [440, 40], [440, 80], [400, 120], [360, 160], [320, 200], [320, 240], [320, 280]]"
./manual_dot_image/images\dot_font_random_74.png,73,2,6,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [520, 120], [560, 120], [600, 120], [640, 120], [520, 160], [680, 160], [520, 200], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_74.png,73,3,9,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [760, 120], [920, 120], [800, 160], [840, 160], [880, 160], [920, 160], [920, 200], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_74.png,73,4,5,1000,40,1200,320,"[[1000, 40], [1040, 40], [1080, 40], [1120, 40], [1160, 40], [1000, 80], [1000, 120], [1040, 120], [1080, 120], [1120, 120], [1160, 160], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_74.png,73,5,9,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1400, 120], [1280, 160], [1320, 160], [1360, 160], [1400, 160], [1400, 200], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_75.png,74,0,8,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [40, 120], [200, 120], [80, 160], [120, 160], [160, 160], [40, 200], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_75.png,74,1,5,280,40,480,320,"[[280, 40], [320, 40], [360, 40], [400, 40], [440, 40], [280, 80], [280, 120], [320, 120], [360, 120], [400, 120], [440, 160], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_75.png,74,2,6,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [520, 120], [560, 120], [600, 120], [640, 120], [520, 160], [680, 160], [520, 200], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_75.png,74,3,4,760,40,960,320,"[[880, 40], [840, 80], [880, 80], [800, 120], [880, 120], [760, 160], [880, 160], [760, 200], [800, 200], [840, 200], [880, 200], [920, 200], [880, 240], [880, 280]]"
./manual_dot_image/images\dot_font_random_75.png,74,4,7,1000,40,1200,320,"[[1000, 40], [1040, 40], [1080, 40], [1120, 40], [1160, 40], [1160, 80], [1120, 120], [1080, 160], [1040, 200], [1040, 240], [1040, 280]]"
./manual_dot_image/images\dot_font_random_75.png,74,5,4,1240,40,1440,320,"[[1360, 40], [1320, 80], [1360, 80], [1280, 120], [1360, 120], [1240, 160], [1360, 160], [1240, 200], [1280, 200], [1320, 200], [1360, 200], [1400, 200], [1360, 240], [1360, 280]]"
./manual_dot_image/images\dot_font_random_76.png,75,0,8,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [40, 120], [200, 120], [80, 160], [120, 160], [160, 160], [40, 200], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_76.png,75,1,6,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [280, 120], [320, 120], [360, 120], [400, 120], [280, 160], [440, 160], [280, 200], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_76.png,75,2,3,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [680, 120], [600, 160], [640, 160], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_76.png,75,3,1,760,40,960,320,"[[840, 40], [800, 80], [840, 80], [840, 120], [840, 160], [840, 200], [840, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_76.png,75,4,0,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1120, 120], [1160, 120], [1000, 160], [1080, 160], [1160, 160], [1000, 200], [1040, 200], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_76.png,75,5,5,1240,40,1440,320,"[[1240, 40], [1280, 40], [1320, 40], [1360, 40], [1400, 40], [1240, 80], [1240, 120], [1280, 120], [1320, 120], [1360, 120], [1400, 160], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_77.png,76,0,7,40,40,240,320,"[[40, 40], [80, 40], [120, 40], [160, 40], [200, 40], [200, 80], [160, 120], [120, 160], [80, 200], [80, 240], [80, 280]]"
./manual_dot_image/images\dot_font_random_77.png,76,1,4,280,40,480,320,"[[400, 40], [360, 80], [400, 80], [320, 120], [400, 120], [280, 160], [400, 160], [280, 200], [320, 200], [360, 200], [400, 200], [440, 200], [400, 240], [400, 280]]"
./manual_dot_image/images\dot_font_random_77.png,76,2,5,520,40,720,320,"[[520, 40], [560, 40], [600, 40], [640, 40], [680, 40], [520, 80], [520, 120], [560, 120], [600, 120], [640, 120], [680, 160], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_77.png,76,3,1,760,40,960,320,"[[840, 40], [800, 80], [840, 80], [840, 120], [840, 160], [840, 200], [840, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_77.png,76,4,A,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1160, 120], [1000, 160], [1040, 160], [1080, 160], [1120, 160], [1160, 160], [1000, 200], [1160, 200], [1000, 240], [1160, 240], [1000, 280], [1160, 280]]"
./manual_dot_image/images\dot_font_random_77.png,76,5,1,1240,40,1440,320,"[[1320, 40], [1280, 80], [1320, 80], [1320, 120], [1320, 160], [1320, 200], [1320, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_78.png,77,0,1,40,40,240,320,"[[120, 40], [80, 80], [120, 80], [120, 120], [120, 160], [120, 200], [120, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_78.png,77,1,1,280,40,480,320,"[[360, 40], [320, 80], [360, 80], [360, 120], [360, 160], [360, 200], [360, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_78.png,77,2,4,520,40,720,320,"[[640, 40], [600, 80], [640, 80], [560, 120], [640, 120], [520, 160], [640, 160], [520, 200], [560, 200], [600, 200], [640, 200], [680, 200], [640, 240], [640, 280]]"
./manual_dot_image/images\dot_font_random_78.png,77,3,Y,760,40,960,320,"[[760, 40], [920, 40], [760, 80], [920, 80], [800, 120], [880, 120], [840, 160], [840, 200], [840, 240], [840, 280]]"
./manual_dot_image/images\dot_font_random_78.png,77,4,0,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1120, 120], [1160, 120], [1000, 160], [1080, 160], [1160, 160], [1000, 200], [1040, 200], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_78.png,77,5,6,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1240, 120], [1280, 120], [1320, 120], [1360, 120], [1240, 160], [1400, 160], [1240, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_79.png,78,0,6,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [40, 120], [80, 120], [120, 120], [160, 120], [40, 160], [200, 160], [40, 200], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_79.png,78,1,A,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [440, 120], [280, 160], [320, 160], [360, 160], [400, 160], [440, 160], [280, 200], [440, 200], [280, 240], [440, 240], [280, 280], [440, 280]]"
./manual_dot_image/images\dot_font_random_79.png,78,2,2,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [680, 120], [640, 160], [600, 200], [560, 240], [520, 280], [560, 280], [600, 280], [640, 280], [680, 280]]"
./manual_dot_image/images\dot_font_random_79.png,78,3,4,760,40,960,320,"[[880, 40], [840, 80], [880, 80], [800, 120], [880, 120], [760, 160], [880, 160], [760, 200], [800, 200], [840, 200], [880, 200], [920, 200], [880, 240], [880, 280]]"
./manual_dot_image/images\dot_font_random_79.png,78,4,2,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1160, 120], [1120, 160], [1080, 200], [1040, 240], [1000, 280], [1040, 280], [1080, 280], [1120, 280], [1160, 280]]"
./manual_dot_image/images\dot_font_random_79.png,78,5,0,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1360, 120], [1400, 120], [1240, 160], [1320, 160], [1400, 160], [1240, 200], [1280, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_80.png,79,0,3,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [200, 120], [120, 160], [160, 160], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_80.png,79,1,8,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [440, 120], [320, 160], [360, 160], [400, 160], [280, 200], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_80.png,79,2,5,520,40,720,320,"[[520, 40], [560, 40], [600, 40], [640, 40], [680, 40], [520, 80], [520, 120], [560, 120], [600, 120], [640, 120], [680, 160], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_80.png,79,3,6,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [760, 120], [800, 120], [840, 120], [880, 120], [760, 160], [920, 160], [760, 200], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_80.png,79,4,8,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1160, 120], [1040, 160], [1080, 160], [1120, 160], [1000, 200], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_80.png,79,5,7,1240,40,1440,320,"[[1240, 40], [1280, 40], [1320, 40], [1360, 40], [1400, 40], [1400, 80], [1360, 120], [1320, 160], [1280, 200], [1280, 240], [1280, 280]]"
./manual_dot_image/images\dot_font_random_81.png,80,0,2,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [200, 120], [160, 160], [120, 200], [80, 240], [40, 280], [80, 280], [120, 280], [160, 280], [200, 280]]"
./manual_dot_image/images\dot_font_random_81.png,80,1,A,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [440, 120], [280, 160], [320, 160], [360, 160], [400, 160], [440, 160], [280, 200], [440, 200], [280, 240], [440, 240], [280, 280], [440, 280]]"
./manual_dot_image/images\dot_font_random_81.png,80,2,2,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [680, 120], [640, 160], [600, 200], [560, 240], [520, 280], [560, 280], [600, 280], [640, 280], [680, 280]]"
./manual_dot_image/images\dot_font_random_81.png,80,3,7,760,40,960,320,"[[760, 40], [800, 40], [840, 40], [880, 40], [920, 40], [920, 80], [880, 120], [840, 160], [800, 200], [800, 240], [800, 280]]"
./manual_dot_image/images\dot_font_random_81.png,80,4,8,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1160, 120], [1040, 160], [1080, 160], [1120, 160], [1000, 200], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_81.png,80,5,9,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1400, 120], [1280, 160], [1320, 160], [1360, 160], [1400, 160], [1400, 200], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_82.png,81,0,3,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [200, 120], [120, 160], [160, 160], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_82.png,81,1,6,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [280, 120], [320, 120], [360, 120], [400, 120], [280, 160], [440, 160], [280, 200], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_82.png,81,2,4,520,40,720,320,"[[640, 40], [600, 80], [640, 80], [560, 120], [640, 120], [520, 160], [640, 160], [520, 200], [560, 200], [600, 200], [640, 200], [680, 200], [640, 240], [640, 280]]"
./manual_dot_image/images\dot_font_random_82.png,81,3,5,760,40,960,320,"[[760, 40], [800, 40], [840, 40], [880, 40], [920, 40], [760, 80], [760, 120], [800, 120], [840, 120], [880, 120], [920, 160], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_82.png,81,4,0,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1120, 120], [1160, 120], [1000, 160], [1080, 160], [1160, 160], [1000, 200], [1040, 200], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_82.png,81,5,0,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1360, 120], [1400, 120], [1240, 160], [1320, 160], [1400, 160], [1240, 200], [1280, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_83.png,82,0,3,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [200, 120], [120, 160], [160, 160], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_83.png,82,1,A,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [440, 120], [280, 160], [320, 160], [360, 160], [400, 160], [440, 160], [280, 200], [440, 200], [280, 240], [440, 240], [280, 280], [440, 280]]"
./manual_dot_image/images\dot_font_random_83.png,82,2,2,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [680, 120], [640, 160], [600, 200], [560, 240], [520, 280], [560, 280], [600, 280], [640, 280], [680, 280]]"
./manual_dot_image/images\dot_font_random_83.png,82,3,6,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [760, 120], [800, 120], [840, 120], [880, 120], [760, 160], [920, 160], [760, 200], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_83.png,82,4,2,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1160, 120], [1120, 160], [1080, 200], [1040, 240], [1000, 280], [1040, 280], [1080, 280], [1120, 280], [1160, 280]]"
./manual_dot_image/images\dot_font_random_83.png,82,5,Y,1240,40,1440,320,"[[1240, 40], [1400, 40], [1240, 80], [1400, 80], [1280, 120], [1360, 120], [1320, 160], [1320, 200], [1320, 240], [1320, 280]]"
./manual_dot_image/images\dot_font_random_84.png,83,0,3,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [200, 120], [120, 160], [160, 160], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_84.png,83,1,Y,280,40,480,320,"[[280, 40], [440, 40], [280, 80], [440, 80], [320, 120], [400, 120], [360, 160], [360, 200], [360, 240], [360, 280]]"
./manual_dot_image/images\dot_font_random_84.png,83,2,5,520,40,720,320,"[[520, 40], [560, 40], [600, 40], [640, 40], [680, 40], [520, 80], [520, 120], [560, 120], [600, 120], [640, 120], [680, 160], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_84.png,83,3,A,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [760, 120], [920, 120], [760, 160], [800, 160], [840, 160], [880, 160], [920, 160], [760, 200], [920, 200], [760, 240], [920, 240], [760, 280], [920, 280]]"
./manual_dot_image/images\dot_font_random_84.png,83,4,2,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1160, 120], [1120, 160], [1080, 200], [1040, 240], [1000, 280], [1040, 280], [1080, 280], [1120, 280], [1160, 280]]"
./manual_dot_image/images\dot_font_random_84.png,83,5,4,1240,40,1440,320,"[[1360, 40], [1320, 80], [1360, 80], [1280, 120], [1360, 120], [1240, 160], [1360, 160], [1240, 200], [1280, 200], [1320, 200], [1360, 200], [1400, 200], [1360, 240], [1360, 280]]"
./manual_dot_image/images\dot_font_random_85.png,84,0,A,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [40, 120], [200, 120], [40, 160], [80, 160], [120, 160], [160, 160], [200, 160], [40, 200], [200, 200], [40, 240], [200, 240], [40, 280], [200, 280]]"
./manual_dot_image/images\dot_font_random_85.png,84,1,5,280,40,480,320,"[[280, 40], [320, 40], [360, 40], [400, 40], [440, 40], [280, 80], [280, 120], [320, 120], [360, 120], [400, 120], [440, 160], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_85.png,84,2,Y,520,40,720,320,"[[520, 40], [680, 40], [520, 80], [680, 80], [560, 120], [640, 120], [600, 160], [600, 200], [600, 240], [600, 280]]"
./manual_dot_image/images\dot_font_random_85.png,84,3,3,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [920, 120], [840, 160], [880, 160], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_85.png,84,4,A,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1160, 120], [1000, 160], [1040, 160], [1080, 160], [1120, 160], [1160, 160], [1000, 200], [1160, 200], [1000, 240], [1160, 240], [1000, 280], [1160, 280]]"
./manual_dot_image/images\dot_font_random_85.png,84,5,2,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1400, 120], [1360, 160], [1320, 200], [1280, 240], [1240, 280], [1280, 280], [1320, 280], [1360, 280], [1400, 280]]"
